Edge,Ollivier-Ricci Curvature
"('296', '592')",-0.042331881954522865
"('296', '649')",-0.04987706357569399
"('296', '706')",-0.046794871794870296
"('296', '707')",-0.041794871794870625
"('296', '710')",-0.009446693657220617
"('296', '723')",-0.0830769230769226
"('296', '724')",-0.051981351981350565
"('296', '732')",-0.0701203558346406
"('296', '757')",-0.06980056980057081
"('296', '794')",-0.09294871794871606
"('296', '795')",-0.019230769230767386
"('296', '823')",-0.03158223889931211
"('296', '833')",-0.07313519813519753
"('296', '859')",-0.06552706552706655
"('296', '874')",-0.08538945331398051
"('296', '918')",-0.08589743589743493
"('296', '921')",-0.04807692307692135
"('296', '956')",-0.06730769230769051
"('296', '987')",-0.02025641025640934
"('325', '1')",-0.042403628117912984
"('325', '63')",-0.04285714285714204
"('325', '109')",-0.08245614035087767
"('325', '133')",-0.047474747474747
"('325', '142')",-0.0595238095238082
"('325', '163')",-0.029166666666665453
"('325', '169')",-0.09485094850948417
"('325', '177')",-0.047619047619045674
"('325', '200')",-0.004761904761903635
"('325', '233')",-0.03877068557919516
"('325', '284')",-0.05768321513002239
"('325', '376')",-0.03333333333333255
"('325', '386')",-0.061581920903953424
"('325', '388')",-0.08029350104821797
"('325', '393')",-0.034444444444443834
"('325', '400')",-0.06304909560723337
"('325', '421')",-0.07777777777777883
"('325', '459')",-0.017647058823527573
"('325', '494')",-0.024242424242423954
"('325', '497')",-0.06797385620914853
"('325', '498')",-0.03819444444444309
"('325', '505')",-0.03333333333333188
"('325', '511')",-0.04935400516795685
"('325', '553')",-0.02222222222222059
"('325', '584')",-0.06143790849673003
"('325', '588')",-0.012222222222221468
"('325', '603')",-0.0902494331065753
"('325', '610')",-0.07450980392156659
"('325', '611')",-0.03737373737373706
"('325', '675')",-0.05555555555555469
"('325', '715')",-0.08742690058479496
"('325', '733')",-0.03030303030303072
"('325', '742')",-0.031147540983605282
"('325', '808')",-0.03535353535353414
"('325', '819')",-0.042138364779873205
"('325', '862')",-0.03222222222222171
"('325', '891')",-0.043333333333332336
"('325', '910')",-0.045138888888888395
"('325', '918')",-0.04555555555555513
"('325', '922')",-0.00808080808080791
"('325', '930')",-0.06274509803921413
"('325', '942')",-0.02810457516339726
"('325', '945')",-0.04065656565656606
"('327', '22')",-0.03649122807017502
"('327', '58')",-0.039473684210527216
"('327', '74')",-0.029294935451837922
"('327', '92')",-0.0587182241317572
"('327', '118')",-0.030791263873970687
"('327', '119')",-0.031897926634768536
"('327', '134')",-0.040935672514619936
"('327', '142')",-0.03696741854636576
"('327', '152')",0.030303030303030387
"('327', '153')",0.014676113360322929
"('327', '158')",-0.015263157894736423
"('327', '182')",-0.021671826625388135
"('327', '184')",-0.042039059913936194
"('327', '194')",-0.028421052631578902
"('327', '222')",-0.02826510721247666
"('327', '232')",0.01949317738791323
"('327', '249')",0.0023391812865490857
"('327', '257')",0.017027863777088648
"('327', '260')",-0.027356526910496504
"('327', '283')",-0.042065390749601805
"('327', '295')",0.004699248120299981
"('327', '313')",-0.004958047292144885
"('327', '319')",-0.08009153318077877
"('327', '340')",0.00029735355337479064
"('327', '376')",-0.06842105263157872
"('327', '394')",-0.005142165759224326
"('327', '415')",-0.04636591478696728
"('327', '420')",-0.06707946336429349
"('327', '431')",-0.05870445344129549
"('327', '443')",-0.024720893141945366
"('327', '447')",-0.05146198830409432
"('327', '467')",-0.03918128654970876
"('327', '477')",-0.010383100608663876
"('327', '521')",-0.02461377323906877
"('327', '549')",-0.04885057471264198
"('327', '550')",-0.02738990332975244
"('327', '558')",-0.04280701754385907
"('327', '588')",-0.022105263157894184
"('327', '606')",0.046955624355004666
"('327', '622')",-0.038566243194190886
"('327', '623')",0.0031446540880495366
"('327', '631')",-0.02850877192982315
"('327', '639')",-0.008950948800572345
"('327', '655')",-0.049979600163199134
"('327', '658')",0.01641199773627644
"('327', '699')",0.00211736237144744
"('327', '704')",-0.053394355453853626
"('327', '709')",0.02318295739348286
"('327', '783')",-1.1102230246251565e-15
"('327', '812')",-0.014367816091952701
"('327', '833')",-0.03389154704944164
"('327', '837')",-0.026803118908382828
"('327', '925')",-0.001461988304094497
"('327', '929')",-0.011513157894737391
"('327', '974')",-0.03684210526315845
"('332', '18')",0.0014934289127839229
"('332', '25')",-0.038899430740036545
"('332', '33')",-0.0477970102281664
"('332', '51')",-0.033048703352307474
"('332', '60')",-0.08538899430739999
"('332', '73')",-0.07105903834449134
"('332', '131')",-0.020161290322580072
"('332', '132')",-0.05337941628264198
"('332', '135')",-0.004564820450395191
"('332', '202')",-0.0277217741935476
"('332', '228')",-0.036816269284711156
"('332', '247')",0.008064516129032695
"('332', '262')",-0.00583390528483152
"('332', '264')",-0.03566308243727523
"('332', '271')",0.01612903225806528
"('332', '334')",-0.024661056568489936
"('332', '335')",-0.0392886683209257
"('332', '374')",-0.005283648498331406
"('332', '385')",0.017797552836484876
"('332', '400')",-0.04313578394598605
"('332', '407')",-0.0477970102281664
"('332', '418')",-0.018975332068310147
"('332', '436')",-0.002688172043010306
"('332', '480')",0.005483870967742166
"('332', '519')",-0.008352534562211078
"('332', '521')",-0.012518054886855534
"('332', '522')",-0.007800105764145693
"('332', '538')",-0.0010651247717585743
"('332', '567')",-0.07427843803055967
"('332', '569')",-0.00240520656479859
"('332', '577')",0.04057459677419406
"('332', '592')",-0.010651247717589518
"('332', '593')",0.00806451612903325
"('332', '600')",-0.01431167651067633
"('332', '610')",-0.005692599620492178
"('332', '622')",0.013626251390434607
"('332', '626')",-0.034178187403993476
"('332', '634')",0.0033955857385410404
"('332', '668')",-0.03519061583577665
"('332', '670')",0.01028517999065004
"('332', '711')",-0.04683078664402851
"('332', '747')",0.02385752688172116
"('332', '770')",0.03120042305658377
"('332', '785')",0.0007444168734495049
"('332', '812')",0.026974416017797376
"('332', '826')",-0.02569392348086974
"('332', '841')",0.00955794504181584
"('332', '843')",-0.061969439728353004
"('332', '844')",-0.017809139784945804
"('332', '866')",0.0020527859237544632
"('332', '868')",-0.008736559139784328
"('332', '917')",0.0015035538545659088
"('332', '919')",-0.0002986857825568734
"('332', '928')",-0.004668930390492321
"('332', '950')",-0.005760368663592752
"('332', '974')",0.005734767025090348
"('332', '980')",0.006048387096774577
"('332', '985')",-0.021968854282535366
"('332', '993')",0.010155316606929699
"('332', '997')",0.005251312828207344
"('350', '6')",-0.0443758898908404
"('350', '67')",-0.013444767441861183
"('350', '102')",0.011627906976743874
"('350', '110')",-0.036923704610363206
"('350', '122')",-0.14959145191703294
"('350', '157')",-0.0804833561331495
"('350', '158')",-0.00023255813953526605
"('350', '184')",-0.05199648968846016
"('350', '227')",-0.07906976744185923
"('350', '231')",-0.05874097834803327
"('350', '262')",-0.0665512122711518
"('350', '265')",-0.06926188068756045
"('350', '299')",-0.028955768353851496
"('350', '326')",-0.028118393234671135
"('350', '338')",-0.053911205073995605
"('350', '364')",-0.03820598006644538
"('350', '372')",-0.052325581395347376
"('350', '376')",-0.06395348837209314
"('350', '387')",-0.03440911248220191
"('350', '435')",-0.08362196932211652
"('350', '464')",-0.09251769464104909
"('350', '498')",-0.018653100775192666
"('350', '499')",-0.11468308253533799
"('350', '552')",-0.07521029193468487
"('350', '570')",-0.0635062611806787
"('350', '584')",-0.09325125398996703
"('350', '679')",-0.042714760322734024
"('350', '690')",-0.05675995270003953
"('350', '700')",-0.057674418604650945
"('350', '707')",-0.07372093023255832
"('350', '725')",-0.0670314637482885
"('350', '736')",-0.0663319238900626
"('350', '747')",-0.06443798449612292
"('350', '770')",-0.061761341974837736
"('350', '804')",-0.0418604651162775
"('350', '825')",-0.06632213608957716
"('350', '846')",-0.02936539219550638
"('350', '924')",-0.027858527131781496
"('350', '942')",-0.0779753761969888
"('350', '951')",-0.0557610993657498
"('350', '965')",-0.050387596899224896
"('350', '998')",-0.05243128964059074
"('363', '10')",-0.0198997641509433
"('363', '36')",-0.021655701754386136
"('363', '41')",-0.04033430232558133
"('363', '57')",-0.004502118644066799
"('363', '60')",-0.1314338235294117
"('363', '71')",0.011122881355933312
"('363', '85')",-0.026278409090907395
"('363', '87')",-0.036250000000000115
"('363', '91')",-0.014030612244897878
"('363', '108')",-0.002187499999999787
"('363', '128')",-0.03624999999999989
"('363', '143')",-0.047207446808509745
"('363', '151')",-0.05095108695652173
"('363', '199')",-0.006696428571428381
"('363', '204')",-0.06220518867924518
"('363', '228')",-0.03192934782608692
"('363', '242')",-0.04900568181818121
"('363', '251')",0.046401515151514916
"('363', '288')",-0.027439024390243594
"('363', '292')",0.0033967391304344785
"('363', '305')",-0.03687499999999977
"('363', '317')",-0.01446759259259256
"('363', '318')",-0.0416666666666663
"('363', '334')",0.008944746376811086
"('363', '374')",0.012122844827586632
"('363', '387')",-0.054368622448979664
"('363', '399')",-0.04722222222222139
"('363', '404')",-0.012087264150943522
"('363', '411')",-0.0006249999999998757
"('363', '419')",-0.078125
"('363', '420')",0.011948529411764941
"('363', '427')",-0.02187500000000009
"('363', '454')",-0.021226415094339313
"('363', '471')",0.010416666666666963
"('363', '478')",-0.036611519607843146
"('363', '498')",-0.015625
"('363', '524')",-0.005774456521739246
"('363', '533')",0.012447033898305593
"('363', '536')",-0.011520127118642476
"('363', '550')",-0.03730867346938793
"('363', '562')",-0.020986519607842702
"('363', '620')",-0.031249999999999556
"('363', '642')",-0.007954545454543771
"('363', '672')",-0.03110259433962237
"('363', '703')",-0.05803571428571441
"('363', '710')",-0.005208333333333259
"('363', '728')",-0.010044642857143238
"('363', '788')",0.017081567796611297
"('363', '811')",-0.053819444444443976
"('363', '818')",-0.06999362244897922
"('363', '820')",0.036321271929824595
"('363', '834')",-0.035326086956522174
"('363', '836')",0.009895833333332882
"('363', '855')",-0.012620192307692069
"('363', '858')",-0.020067401960784048
"('363', '862')",-0.010624999999999885
"('363', '883')",-0.03906249999999978
"('363', '890')",-0.0349264705882355
"('363', '905')",-0.040264423076922684
"('363', '911')",-0.04923349056603765
"('363', '943')",-0.0034722222222209886
"('363', '980')",-0.02864583333333326
"('363', '988')",0.007500000000000062
"('380', '4')",-0.07718951014349229
"('380', '100')",-0.04331306990881334
"('380', '112')",-0.018955512572532696
"('380', '122')",-0.10954571592869411
"('380', '159')",-0.011208206686928568
"('380', '215')",-0.020309477756285332
"('380', '248')",-0.005319148936168139
"('380', '278')",-0.014107308048101785
"('380', '289')",-0.022050290135395834
"('380', '311')",0.007226013649137331
"('380', '316')",-0.05417651694247505
"('380', '321')",-0.057683215130022836
"('380', '371')",-0.058156028368792745
"('380', '374')",-0.04585473220836289
"('380', '405')",-0.012965425531914043
"('380', '443')",-0.042166344294003455
"('380', '444')",-0.05673758865248302
"('380', '458')",-0.0748936170212755
"('380', '469')",-0.09042553191489278
"('380', '474')",-0.01780286582718138
"('380', '486')",-0.09976998274870574
"('380', '522')",-0.009068712940355494
"('380', '525')",-0.03142008906481775
"('380', '528')",-0.03879849812265168
"('380', '534')",-0.047492401215804225
"('380', '543')",-0.07861961598339384
"('380', '558')",-0.03404255319148852
"('380', '571')",-0.031126871552404234
"('380', '578')",-0.06174384647475839
"('380', '591')",-0.08887411347517626
"('380', '606')",-0.009543178973715483
"('380', '607')",-0.05360867751355758
"('380', '631')",-0.06312056737588478
"('380', '640')",-0.027260638297871953
"('380', '649')",-0.027688720489654095
"('380', '724')",-0.035203094777561894
"('380', '729')",-0.06828302820385912
"('380', '740')",-0.06382978723404165
"('380', '748')",-0.03169778549717672
"('380', '802')",-0.07634543178973541
"('380', '847')",-0.05254016500217018
"('380', '944')",-0.03592934564431882
"('380', '952')",-0.05425531914893522
"('380', '992')",0.01191489361702236
"('380', '998')",-0.006769825918760963
"('382', '22')",-0.054042553191488096
"('382', '40')",-0.043591074208613856
"('382', '60')",-0.08291614518147572
"('382', '85')",-0.015087040618954717
"('382', '86')",-0.03359462486002296
"('382', '104')",1.5543122344752192e-15
"('382', '111')",-0.053191489361700706
"('382', '178')",-0.02659574468085002
"('382', '186')",-0.05087040618955485
"('382', '222')",-0.035460992907802025
"('382', '255')",-0.056301145662846386
"('382', '271')",-0.05350905049221977
"('382', '293')",-0.020601148260720903
"('382', '299')",-0.020233625365038366
"('382', '343')",-0.03283198826118716
"('382', '357')",-0.038684719535781786
"('382', '367')",0.02802782324059072
"('382', '416')",-0.05237315875613602
"('382', '434')",-0.03472501003612938
"('382', '441')",-0.027520814061053667
"('382', '459')",-0.05527743012098241
"('382', '462')",-0.018065034122842327
"('382', '479')",-0.04213600333750467
"('382', '552')",0.010638297872341829
"('382', '570')",-0.03927986906710168
"('382', '582')",-0.06595744680850957
"('382', '583')",-0.036170212765956444
"('382', '623')",-0.028703331995182157
"('382', '631')",-0.054255319148934555
"('382', '683')",-0.011144883485307622
"('382', '743')",-0.004964539007090707
"('382', '791')",-0.027545592705165323
"('382', '816')",-0.045319148936169285
"('382', '862')",-0.05744680851063744
"('382', '871')",-0.07560790273556028
"('382', '877')",-0.05298289528577271
"('382', '882')",-0.01453900709219691
"('382', '889')",-0.009148936170212174
"('382', '895')",-0.04642166344293863
"('382', '907')",-0.045212765957446166
"('382', '910')",-0.03767730496453736
"('382', '942')",-0.04297037964121664
"('382', '955')",-0.0506475485661404
"('382', '961')",-0.05398936170212676
"('382', '981')",-0.03900709219858012
"('382', '997')",-0.06927263730826172
"('475', '34')",-0.03834735279564416
"('475', '70')",-0.023817084788822163
"('475', '94')",-0.044129235618597606
"('475', '113')",-0.005874880914576552
"('475', '142')",-0.047872340425531235
"('475', '165')",-0.06234042553191399
"('475', '179')",-0.04452324665090601
"('475', '183')",-0.04890185312285511
"('475', '223')",-0.04320451584889207
"('475', '227')",-0.02185686653771657
"('475', '270')",-0.05422937208095413
"('475', '282')",-0.03270291568163941
"('475', '287')",-0.03400767352633349
"('475', '303')",-0.0063041765169427055
"('475', '334')",-0.04902867715078685
"('475', '370')",-0.010271460014672051
"('475', '387')",-0.04363873208857938
"('475', '394')",-0.0011005135729995619
"('475', '408')",-0.049832026875698654
"('475', '428')",-0.01678856382978644
"('475', '456')",-0.03621112929623438
"('475', '468')",-0.01001251564455452
"('475', '519')",-0.0214665653495425
"('475', '550')",-0.029092488059052624
"('475', '614')",-0.0580270793036739
"('475', '615')",-0.03984853948791778
"('475', '619')",-0.04424564796905095
"('475', '632')",-0.0015197568389049287
"('475', '640')",-0.033078457446807485
"('475', '650')",-0.021927920104210852
"('475', '659')",-0.030189764232317007
"('475', '672')",-0.030309112806100824
"('475', '695')",-0.060690617370070976
"('475', '702')",-0.04513217279174686
"('475', '707')",-0.03914893617021198
"('475', '726')",-0.06583701324769153
"('475', '800')",-0.0343844984802415
"('475', '803')",-0.041033434650453726
"('475', '821')",-0.07647531112003181
"('475', '825')",-0.024625689519307103
